Orders             Exp_profit          Exp_sales           Exp_lost_sales      Exp_leftover        Stockout_prob       CVaR

        0.00               0.00                0.00             3137.18                0.00                1.00                0.00



Scenario           Profit              Sales               Leftover_inv        demand
s82                 0.00                       0.00                0.00             3498.27
s83                 0.00                       0.00                0.00             3197.86
s84                 0.00                       0.00                0.00             2010.13
s85                 0.00                       0.00                0.00             2222.25
s86                 0.00                       0.00                0.00             2568.55
s87                 0.00                       0.00                0.00             3709.01
s88                 0.00                       0.00                0.00             3655.25
s89                 0.00                       0.00                0.00             3448.57
s90                 0.00                       0.00                0.00             1797.52
s91                 0.00                       0.00                0.00             4424.47
s92                 0.00                       0.00                0.00             4349.05
s93                 0.00                       0.00                0.00             2426.19
s94                 0.00                       0.00                0.00             3756.19
s95                 0.00                       0.00                0.00             2940.36
s96                 0.00                       0.00                0.00             2766.13
s97                 0.00                       0.00                0.00             3956.88
s98                 0.00                       0.00                0.00             2475.70
s99                 0.00                       0.00                0.00             2966.90
s100                0.00                       0.00                0.00             1521.92
s101                0.00                       0.00                0.00             4327.76
s102                0.00                       0.00                0.00             3261.12
s103                0.00                       0.00                0.00             1859.92
s104                0.00                       0.00                0.00             1599.15
s105                0.00                       0.00                0.00             3959.47
s106                0.00                       0.00                0.00             3434.49
s107                0.00                       0.00                0.00             2500.85
s108                0.00                       0.00                0.00             1331.09
s109                0.00                       0.00                0.00             2153.06
s110                0.00                       0.00                0.00             4339.83
s111                0.00                       0.00                0.00             5598.15
s112                0.00                       0.00                0.00             2515.86
s113                0.00                       0.00                0.00              367.38
s114                0.00                       0.00                0.00             3099.94
s115                0.00                       0.00                0.00             4296.38
s116                0.00                       0.00                0.00             3281.13
s117                0.00                       0.00                0.00             2461.30
s118                0.00                       0.00                0.00             3019.16
s119                0.00                       0.00                0.00             3096.81
s120                0.00                       0.00                0.00             3818.87
s121                0.00                       0.00                0.00             2760.31
s122                0.00                       0.00                0.00             3906.00
s123                0.00                       0.00                0.00             1574.58
s124                0.00                       0.00                0.00             3166.96
s125                0.00                       0.00                0.00              912.90
s126                0.00                       0.00                0.00             1893.51
s127                0.00                       0.00                0.00             3941.33
s128                0.00                       0.00                0.00             3211.88
s129                0.00                       0.00                0.00             1871.49
s130                0.00                       0.00                0.00              390.11
s131                0.00                       0.00                0.00             3719.54
s132                0.00                       0.00                0.00             3353.03
s133                0.00                       0.00                0.00             3290.54
s134                0.00                       0.00                0.00             4304.49
s135                0.00                       0.00                0.00             2519.02
s136                0.00                       0.00                0.00             3080.56
s137                0.00                       0.00                0.00             4784.99
s138                0.00                       0.00                0.00             3108.43
s139                0.00                       0.00                0.00             4328.83
s140                0.00                       0.00                0.00             2472.25
s141                0.00                       0.00                0.00             3976.60
s142                0.00                       0.00                0.00             3698.00
s143                0.00                       0.00                0.00             4542.86
s144                0.00                       0.00                0.00              763.62
s145                0.00                       0.00                0.00             1184.95
s146                0.00                       0.00                0.00             2699.69
s147                0.00                       0.00                0.00             3626.35
s148                0.00                       0.00                0.00             4781.35
s149                0.00                       0.00                0.00             4151.54
s150                0.00                       0.00                0.00             3827.90
s151                0.00                       0.00                0.00             2829.46
s152                0.00                       0.00                0.00             1565.40
s153                0.00                       0.00                0.00             1742.28
s154                0.00                       0.00                0.00             4234.46
s155                0.00                       0.00                0.00             2321.55
s156                0.00                       0.00                0.00             2375.60
s157                0.00                       0.00                0.00             3579.42
s158                0.00                       0.00                0.00             2919.31
s159                0.00                       0.00                0.00             2771.73
s160                0.00                       0.00                0.00             3750.56
s161                0.00                       0.00                0.00             4494.94
s162                0.00                       0.00                0.00             2590.69
s163                0.00                       0.00                0.00             1871.29
s164                0.00                       0.00                0.00             4090.04
s165                0.00                       0.00                0.00             2969.56
s166                0.00                       0.00                0.00             3185.79
s167                0.00                       0.00                0.00             3479.89
s168                0.00                       0.00                0.00             2239.42
s169                0.00                       0.00                0.00             3749.28
s170                0.00                       0.00                0.00             2205.65
s171                0.00                       0.00                0.00             3082.36
s172                0.00                       0.00                0.00             1800.00
s173                0.00                       0.00                0.00             4267.36
s174                0.00                       0.00                0.00             6307.64
s175                0.00                       0.00                0.00             4548.85
s176                0.00                       0.00                0.00             2443.43
s177                0.00                       0.00                0.00             3957.97
s178                0.00                       0.00                0.00             3493.36
s179                0.00                       0.00                0.00             2961.18
s180                0.00                       0.00                0.00             3737.22
s181                0.00                       0.00                0.00             4514.19
s182                0.00                       0.00                0.00             3352.89
s183                0.00                       0.00                0.00             3573.93
s184                0.00                       0.00                0.00             5024.76
s185                0.00                       0.00                0.00             2998.27
s186                0.00                       0.00                0.00             3732.34
s187                0.00                       0.00                0.00              144.04
s188                0.00                       0.00                0.00             5122.31
s189                0.00                       0.00                0.00             2691.48
s190                0.00                       0.00                0.00             3026.21
s191                0.00                       0.00                0.00             3688.75
s192                0.00                       0.00                0.00             3274.05
s193                0.00                       0.00                0.00             3510.31
s194                0.00                       0.00                0.00             1335.14
s195                0.00                       0.00                0.00             3645.14
s196                0.00                       0.00                0.00             2797.67
s197                0.00                       0.00                0.00             3235.16
s198                0.00                       0.00                0.00             3181.71
s199                0.00                       0.00                0.00             4042.54
s200                0.00                       0.00                0.00             1532.34
s201                0.00                       0.00                0.00             2575.40
s202                0.00                       0.00                0.00             3764.85
s203                0.00                       0.00                0.00             2759.89
s204                0.00                       0.00                0.00             3029.35
s205                0.00                       0.00                0.00             3293.42
s206                0.00                       0.00                0.00             4071.56
s207                0.00                       0.00                0.00             4144.28
s208                0.00                       0.00                0.00             2512.89
s209                0.00                       0.00                0.00             4029.13
s210                0.00                       0.00                0.00             2550.31
s211                0.00                       0.00                0.00             2615.71
s212                0.00                       0.00                0.00             2653.85
s213                0.00                       0.00                0.00             2927.99
s214                0.00                       0.00                0.00             2451.07
s215                0.00                       0.00                0.00             4275.19
s216                0.00                       0.00                0.00             4567.11
s217                0.00                       0.00                0.00             4616.65
s218                0.00                       0.00                0.00             2198.09
s219                0.00                       0.00                0.00             3922.24
s220                0.00                       0.00                0.00             4843.11
s221                0.00                       0.00                0.00             2323.17
s222                0.00                       0.00                0.00             2523.03
s223                0.00                       0.00                0.00             2786.21
s224                0.00                       0.00                0.00             3078.87
s225                0.00                       0.00                0.00             4501.35
s226                0.00                       0.00                0.00             3628.98
s227                0.00                       0.00                0.00             2324.10
s228                0.00                       0.00                0.00             2110.19
s229                0.00                       0.00                0.00             3114.46
s230                0.00                       0.00                0.00             4367.70
s231                0.00                       0.00                0.00             2022.75
s232                0.00                       0.00                0.00             3208.13
s233                0.00                       0.00                0.00             3376.59
s234                0.00                       0.00                0.00             3422.66
s235                0.00                       0.00                0.00             3092.89
s236                0.00                       0.00                0.00             2156.75
s237                0.00                       0.00                0.00             1510.19
s238                0.00                       0.00                0.00             2714.67
s239                0.00                       0.00                0.00             3196.28
s240                0.00                       0.00                0.00             2607.45
s241                0.00                       0.00                0.00             2032.86
s242                0.00                       0.00                0.00             3734.26
s243                0.00                       0.00                0.00             3367.61
s244                0.00                       0.00                0.00             3802.00
s245                0.00                       0.00                0.00             2750.59
s246                0.00                       0.00                0.00             2917.83
s247                0.00                       0.00                0.00             3164.90
s248                0.00                       0.00                0.00             3743.60
s249                0.00                       0.00                0.00             2192.11
s250                0.00                       0.00                0.00             3228.50
s251                0.00                       0.00                0.00             3137.31
s252                0.00                       0.00                0.00             1974.85
s253                0.00                       0.00                0.00             3177.52
s254                0.00                       0.00                0.00             2958.72
s255                0.00                       0.00                0.00             3797.97
s256                0.00                       0.00                0.00             2260.01
s257                0.00                       0.00                0.00             2799.87
s258                0.00                       0.00                0.00             2167.31
s259                0.00                       0.00                0.00             3846.63
s260                0.00                       0.00                0.00             4091.40
s261                0.00                       0.00                0.00             3766.87
s262                0.00                       0.00                0.00             2428.68
s263                0.00                       0.00                0.00             4661.93
s264                0.00                       0.00                0.00             2548.50
s265                0.00                       0.00                0.00             3791.74
s266                0.00                       0.00                0.00             2357.65
s267                0.00                       0.00                0.00             3115.42
s268                0.00                       0.00                0.00             2287.76
s269                0.00                       0.00                0.00             2850.69
s270                0.00                       0.00                0.00             2226.29
s271                0.00                       0.00                0.00             1769.15
s272                0.00                       0.00                0.00             2364.73
s273                0.00                       0.00                0.00             3440.59
s274                0.00                       0.00                0.00             1742.91
s275                0.00                       0.00                0.00             3860.64
s276                0.00                       0.00                0.00             3369.12
s277                0.00                       0.00                0.00             2755.49
s278                0.00                       0.00                0.00             2212.92
s279                0.00                       0.00                0.00             4132.07
s280                0.00                       0.00                0.00             4502.04
s281                0.00                       0.00                0.00             2430.41
s282                0.00                       0.00                0.00             1351.34
s283                0.00                       0.00                0.00             2255.18
s284                0.00                       0.00                0.00             4902.12
s285                0.00                       0.00                0.00             3755.93
s286                0.00                       0.00                0.00             3825.63
s287                0.00                       0.00                0.00             3136.01
s288                0.00                       0.00                0.00             2001.21
s289                0.00                       0.00                0.00             2671.57
s290                0.00                       0.00                0.00             4036.61
s291                0.00                       0.00                0.00             2077.26
s292                0.00                       0.00                0.00             3799.42
s293                0.00                       0.00                0.00             4098.48
s294                0.00                       0.00                0.00             3581.96
s295                0.00                       0.00                0.00              356.38
s296                0.00                       0.00                0.00             2184.20
s297                0.00                       0.00                0.00             4192.43
s298                0.00                       0.00                0.00             3642.28
s299                0.00                       0.00                0.00             3857.40
s300                0.00                       0.00                0.00             2991.40
s301                0.00                       0.00                0.00             4327.46
s302                0.00                       0.00                0.00             3547.91
s303                0.00                       0.00                0.00             2181.00
s304                0.00                       0.00                0.00             4400.82
s305                0.00                       0.00                0.00             2159.95
s306                0.00                       0.00                0.00             3287.67
s307                0.00                       0.00                0.00              803.73
s308                0.00                       0.00                0.00             2469.33
s309                0.00                       0.00                0.00             1185.95
s310                0.00                       0.00                0.00             4643.70
s311                0.00                       0.00                0.00             3516.03
s312                0.00                       0.00                0.00             1909.51
s313                0.00                       0.00                0.00             2664.49
s314                0.00                       0.00                0.00             4877.15
s315                0.00                       0.00                0.00             3157.62
s316                0.00                       0.00                0.00             1971.40
s317                0.00                       0.00                0.00             1429.06
s318                0.00                       0.00                0.00             3712.37
s319                0.00                       0.00                0.00             2832.88
s320                0.00                       0.00                0.00             2097.44
s321                0.00                       0.00                0.00             3988.47
s322                0.00                       0.00                0.00             3661.53
s323                0.00                       0.00                0.00             4011.89
s324                0.00                       0.00                0.00             4058.98
s325                0.00                       0.00                0.00             3365.44
s326                0.00                       0.00                0.00             3238.29
s327                0.00                       0.00                0.00             1090.18
s328                0.00                       0.00                0.00             1819.31
s329                0.00                       0.00                0.00             3814.09
s330                0.00                       0.00                0.00             2375.67
s331                0.00                       0.00                0.00             5231.73
s332                0.00                       0.00                0.00             4741.49
s333                0.00                       0.00                0.00             4013.90
s334                0.00                       0.00                0.00             2009.74
s335                0.00                       0.00                0.00             2446.97
s336                0.00                       0.00                0.00             3625.91
s337                0.00                       0.00                0.00             3998.73
s338                0.00                       0.00                0.00             4242.66
s339                0.00                       0.00                0.00             3269.02
s340                0.00                       0.00                0.00             4716.48
s341                0.00                       0.00                0.00             3750.90
s342                0.00                       0.00                0.00             3309.51
s343                0.00                       0.00                0.00             2133.63
s344                0.00                       0.00                0.00             1486.21
s345                0.00                       0.00                0.00             3311.18
s346                0.00                       0.00                0.00             3535.61
s347                0.00                       0.00                0.00             3813.00
s348                0.00                       0.00                0.00             2619.32
s349                0.00                       0.00                0.00             2046.53
s350                0.00                       0.00                0.00             2852.78
s351                0.00                       0.00                0.00             3179.47
s352                0.00                       0.00                0.00             2601.50
s353                0.00                       0.00                0.00             1509.77
s354                0.00                       0.00                0.00             3823.64
s355                0.00                       0.00                0.00             3571.74
s356                0.00                       0.00                0.00             3875.39
s357                0.00                       0.00                0.00             4280.25
s358                0.00                       0.00                0.00             2852.04
s359                0.00                       0.00                0.00             4265.23
s360                0.00                       0.00                0.00              825.21
s361                0.00                       0.00                0.00             1375.37
s362                0.00                       0.00                0.00             4491.66
s363                0.00                       0.00                0.00             2413.32
s364                0.00                       0.00                0.00             1933.66
s365                0.00                       0.00                0.00             3642.06
s366                0.00                       0.00                0.00             2738.89
s367                0.00                       0.00                0.00             2955.03
s368                0.00                       0.00                0.00             2842.44
s369                0.00                       0.00                0.00             3265.33
s370                0.00                       0.00                0.00             3466.06
s371                0.00                       0.00                0.00             3056.62
s372                0.00                       0.00                0.00             3505.10
s373                0.00                       0.00                0.00             3691.91
s374                0.00                       0.00                0.00             2614.83
s375                0.00                       0.00                0.00             2408.88
s376                0.00                       0.00                0.00             4552.70
s377                0.00                       0.00                0.00             3847.04
s378                0.00                       0.00                0.00             3021.95
s379                0.00                       0.00                0.00             2600.60
s380                0.00                       0.00                0.00             2598.04
s381                0.00                       0.00                0.00             1615.59
s382                0.00                       0.00                0.00             4346.74
s383                0.00                       0.00                0.00             2121.17
s384                0.00                       0.00                0.00             4960.92
s385                0.00                       0.00                0.00             3457.29
s386                0.00                       0.00                0.00             2442.16
s387                0.00                       0.00                0.00             3314.15
s388                0.00                       0.00                0.00             4276.88
s389                0.00                       0.00                0.00             3432.38
s390                0.00                       0.00                0.00             4652.09
s391                0.00                       0.00                0.00             3111.07
s392                0.00                       0.00                0.00             3154.04
s393                0.00                       0.00                0.00             1317.13
s394                0.00                       0.00                0.00             2136.47
s395                0.00                       0.00                0.00             3474.49
s396                0.00                       0.00                0.00             2025.20
s397                0.00                       0.00                0.00             3377.13
s398                0.00                       0.00                0.00             4474.91
s399                0.00                       0.00                0.00             2306.50
s400                0.00                       0.00                0.00             2098.96
s401                0.00                       0.00                0.00             4365.52
s402                0.00                       0.00                0.00             3741.04
s403                0.00                       0.00                0.00             2648.38
s404                0.00                       0.00                0.00             4094.50
s405                0.00                       0.00                0.00             1986.02
s406                0.00                       0.00                0.00             3606.30
s407                0.00                       0.00                0.00             3366.76
s408                0.00                       0.00                0.00             2045.87
s409                0.00                       0.00                0.00             2632.62
s410                0.00                       0.00                0.00             2849.03
s411                0.00                       0.00                0.00             2494.79
s412                0.00                       0.00                0.00              743.04
s413                0.00                       0.00                0.00             3120.20
s414                0.00                       0.00                0.00             3460.91
s415                0.00                       0.00                0.00             3868.88
s416                0.00                       0.00                0.00             3639.56
s417                0.00                       0.00                0.00             3375.56
s418                0.00                       0.00                0.00             3638.73
s419                0.00                       0.00                0.00             4999.04
s420                0.00                       0.00                0.00              737.17
s421                0.00                       0.00                0.00             2760.80
s422                0.00                       0.00                0.00             1662.55
s423                0.00                       0.00                0.00             3469.41
s424                0.00                       0.00                0.00             3764.48
s425                0.00                       0.00                0.00             3021.03
s426                0.00                       0.00                0.00             2291.80
s427                0.00                       0.00                0.00             1788.76
s428                0.00                       0.00                0.00             2629.79
s429                0.00                       0.00                0.00             4474.03
s430                0.00                       0.00                0.00             2838.75
s431                0.00                       0.00                0.00             2177.73
s432                0.00                       0.00                0.00             2708.40
s433                0.00                       0.00                0.00             1633.83
s434                0.00                       0.00                0.00             3809.33
s435                0.00                       0.00                0.00             1139.83
s436                0.00                       0.00                0.00             2767.47
s437                0.00                       0.00                0.00             3093.50
s438                0.00                       0.00                0.00             4122.92
s439                0.00                       0.00                0.00             2944.97
s440                0.00                       0.00                0.00             1967.31
s441                0.00                       0.00                0.00              550.71
s442                0.00                       0.00                0.00             2071.78
s443                0.00                       0.00                0.00             3659.06
s444                0.00                       0.00                0.00             3847.68
s445                0.00                       0.00                0.00             3508.44
s446                0.00                       0.00                0.00             3547.67
s447                0.00                       0.00                0.00             1869.99
s448                0.00                       0.00                0.00             4516.27
s449                0.00                       0.00                0.00             5292.89
s450                0.00                       0.00                0.00             4436.69
s451                0.00                       0.00                0.00             2722.73
s452                0.00                       0.00                0.00             1892.67
s453                0.00                       0.00                0.00             3977.76
s454                0.00                       0.00                0.00             5742.93
s455                0.00                       0.00                0.00             4437.46
s456                0.00                       0.00                0.00             1801.03
s457                0.00                       0.00                0.00             2652.99
s458                0.00                       0.00                0.00             2252.26
s459                0.00                       0.00                0.00             1480.07
s460                0.00                       0.00                0.00             2945.71
s461                0.00                       0.00                0.00             4208.20
s462                0.00                       0.00                0.00             1979.30
s463                0.00                       0.00                0.00             4166.14
s464                0.00                       0.00                0.00             3774.74
s465                0.00                       0.00                0.00             1459.94
s466                0.00                       0.00                0.00             3158.20
s467                0.00                       0.00                0.00             1689.51
s468                0.00                       0.00                0.00              166.55
s469                0.00                       0.00                0.00                0.00
s470                0.00                       0.00                0.00             4851.84
s471                0.00                       0.00                0.00             3980.06
s472                0.00                       0.00                0.00             2757.49
s473                0.00                       0.00                0.00             2808.22
s474                0.00                       0.00                0.00             1775.45
s475                0.00                       0.00                0.00             2815.37
s476                0.00                       0.00                0.00             5157.40
s477                0.00                       0.00                0.00             1135.73
s478                0.00                       0.00                0.00             3904.70
s479                0.00                       0.00                0.00             2882.47
s480                0.00                       0.00                0.00             4877.46
s481                0.00                       0.00                0.00             1975.52
s482                0.00                       0.00                0.00             2265.00
s483                0.00                       0.00                0.00             3968.11
s484                0.00                       0.00                0.00             5149.28
s485                0.00                       0.00                0.00              777.28
s486                0.00                       0.00                0.00              958.06
s487                0.00                       0.00                0.00             4284.70
s488                0.00                       0.00                0.00             3327.25
s489                0.00                       0.00                0.00             5573.77
s490                0.00                       0.00                0.00             4540.77
s491                0.00                       0.00                0.00             3802.55
s492                0.00                       0.00                0.00             3135.32
s493                0.00                       0.00                0.00             3264.10
s494                0.00                       0.00                0.00             2123.96
s495                0.00                       0.00                0.00             2876.49
s496                0.00                       0.00                0.00             1770.73
s497                0.00                       0.00                0.00             3059.01
s498                0.00                       0.00                0.00             2886.80
s499                0.00                       0.00                0.00             3058.25
s500                0.00                       0.00                0.00             5004.41
s501                0.00                       0.00                0.00             3243.74
s502                0.00                       0.00                0.00             3776.77
s503                0.00                       0.00                0.00             1594.22
s504                0.00                       0.00                0.00             2048.33
s505                0.00                       0.00                0.00             3418.69
s506                0.00                       0.00                0.00             2862.68
s507                0.00                       0.00                0.00             5600.52
s508                0.00                       0.00                0.00             4239.73
s509                0.00                       0.00                0.00             1496.49
s510                0.00                       0.00                0.00             2137.57
s511                0.00                       0.00                0.00             2313.17
s512                0.00                       0.00                0.00                0.00
s513                0.00                       0.00                0.00             4519.56
s514                0.00                       0.00                0.00             1913.62
s515                0.00                       0.00                0.00             1758.86
s516                0.00                       0.00                0.00             3420.47
s517                0.00                       0.00                0.00             2568.45
s518                0.00                       0.00                0.00             2663.48
s519                0.00                       0.00                0.00             4059.48
s520                0.00                       0.00                0.00             4541.30
s521                0.00                       0.00                0.00             2579.28
s522                0.00                       0.00                0.00             3507.74
s523                0.00                       0.00                0.00             2178.62
s524                0.00                       0.00                0.00             2473.42
s525                0.00                       0.00                0.00             5093.49
s526                0.00                       0.00                0.00             4286.58
s527                0.00                       0.00                0.00             4157.60
s528                0.00                       0.00                0.00             1474.42
s529                0.00                       0.00                0.00             2832.33
s530                0.00                       0.00                0.00             4563.53
s531                0.00                       0.00                0.00             4719.79
s532                0.00                       0.00                0.00             4085.64
s533                0.00                       0.00                0.00             3501.71
s534                0.00                       0.00                0.00             3799.83
s535                0.00                       0.00                0.00             1785.51
s536                0.00                       0.00                0.00             4811.28
s537                0.00                       0.00                0.00               95.90
s538                0.00                       0.00                0.00             4215.52
s539                0.00                       0.00                0.00             3571.54
s540                0.00                       0.00                0.00             7522.15
s541                0.00                       0.00                0.00             2418.87
s542                0.00                       0.00                0.00             2627.18
s543                0.00                       0.00                0.00             2083.57
s544                0.00                       0.00                0.00             2867.76
s545                0.00                       0.00                0.00             5482.97
s546                0.00                       0.00                0.00             5798.91
s547                0.00                       0.00                0.00             3490.85
s548                0.00                       0.00                0.00             2517.71
s549                0.00                       0.00                0.00             2499.12
s550                0.00                       0.00                0.00             3184.53
s551                0.00                       0.00                0.00             2908.86
s552                0.00                       0.00                0.00             4173.97
s553                0.00                       0.00                0.00             3492.64
s554                0.00                       0.00                0.00             3513.33
s555                0.00                       0.00                0.00             2348.75
s556                0.00                       0.00                0.00             3154.30
s557                0.00                       0.00                0.00             2916.17
s558                0.00                       0.00                0.00             4101.17
s559                0.00                       0.00                0.00             2570.47
s560                0.00                       0.00                0.00             3411.39
s561                0.00                       0.00                0.00             1818.18
s562                0.00                       0.00                0.00             2746.09
s563                0.00                       0.00                0.00             3901.73
s564                0.00                       0.00                0.00             5689.53
s565                0.00                       0.00                0.00             1795.72
s566                0.00                       0.00                0.00             3905.11
s567                0.00                       0.00                0.00             3209.07
s568                0.00                       0.00                0.00             3262.45
s569                0.00                       0.00                0.00             3744.22
s570                0.00                       0.00                0.00             2669.39
s571                0.00                       0.00                0.00             3093.03
s572                0.00                       0.00                0.00             3383.19
s573                0.00                       0.00                0.00             1570.55
s574                0.00                       0.00                0.00             2561.43
s575                0.00                       0.00                0.00             2259.13
s576                0.00                       0.00                0.00             3750.27
s577                0.00                       0.00                0.00             2770.59
s578                0.00                       0.00                0.00             4654.49
s579                0.00                       0.00                0.00             4768.81
s580                0.00                       0.00                0.00             4351.39
s581                0.00                       0.00                0.00             1631.98
s582                0.00                       0.00                0.00             2966.82
s583                0.00                       0.00                0.00             5124.28
s584                0.00                       0.00                0.00             4248.87
s585                0.00                       0.00                0.00             3086.08
s586                0.00                       0.00                0.00             7593.80
s587                0.00                       0.00                0.00             3471.66
s588                0.00                       0.00                0.00             4924.71
s589                0.00                       0.00                0.00             2675.20
s590                0.00                       0.00                0.00             1229.85
s591                0.00                       0.00                0.00             2367.26
s592                0.00                       0.00                0.00             2277.69
s593                0.00                       0.00                0.00             2067.69
s594                0.00                       0.00                0.00             2263.71
s595                0.00                       0.00                0.00             3963.16
s596                0.00                       0.00                0.00             5070.30
s597                0.00                       0.00                0.00             4209.78
s598                0.00                       0.00                0.00             3412.11
s599                0.00                       0.00                0.00             4584.96
s600                0.00                       0.00                0.00             2642.40
s601                0.00                       0.00                0.00              504.18
s602                0.00                       0.00                0.00             3611.60
s603                0.00                       0.00                0.00             3035.74
s604                0.00                       0.00                0.00             2710.65
s605                0.00                       0.00                0.00             4724.58
s606                0.00                       0.00                0.00             1758.64
s607                0.00                       0.00                0.00             3298.15
s608                0.00                       0.00                0.00             2741.79
s609                0.00                       0.00                0.00             4303.92
s610                0.00                       0.00                0.00             4109.20
s611                0.00                       0.00                0.00             2154.40
s612                0.00                       0.00                0.00             2639.33
s613                0.00                       0.00                0.00             4013.52
s614                0.00                       0.00                0.00             4473.59
s615                0.00                       0.00                0.00             4371.24
s616                0.00                       0.00                0.00             3177.97
s617                0.00                       0.00                0.00             4257.30
s618                0.00                       0.00                0.00             3406.46
s619                0.00                       0.00                0.00             4453.38
s620                0.00                       0.00                0.00             3915.61
s621                0.00                       0.00                0.00             4992.72
s622                0.00                       0.00                0.00             2773.90
s623                0.00                       0.00                0.00             2584.12
s624                0.00                       0.00                0.00             4588.58
s625                0.00                       0.00                0.00             4264.39
s626                0.00                       0.00                0.00             3739.13
s627                0.00                       0.00                0.00             2808.19
s628                0.00                       0.00                0.00             3256.34
s629                0.00                       0.00                0.00             3366.47
s630                0.00                       0.00                0.00             3784.30
s631                0.00                       0.00                0.00             4524.95
s632                0.00                       0.00                0.00             4458.47
s633                0.00                       0.00                0.00             1800.47
s634                0.00                       0.00                0.00             5114.79
s635                0.00                       0.00                0.00             2950.79
s636                0.00                       0.00                0.00             2017.20
s637                0.00                       0.00                0.00             2466.05
s638                0.00                       0.00                0.00             2923.39
s639                0.00                       0.00                0.00             2337.47
s640                0.00                       0.00                0.00             4123.54
s641                0.00                       0.00                0.00             2739.48
s642                0.00                       0.00                0.00             3340.03
s643                0.00                       0.00                0.00             6148.19
s644                0.00                       0.00                0.00             2664.77
s645                0.00                       0.00                0.00             3053.38
s646                0.00                       0.00                0.00             4276.87
s647                0.00                       0.00                0.00             4848.35
s648                0.00                       0.00                0.00             3233.87
s649                0.00                       0.00                0.00             3011.29
s650                0.00                       0.00                0.00             2103.69
s651                0.00                       0.00                0.00             3761.10
s652                0.00                       0.00                0.00             3254.77
s653                0.00                       0.00                0.00             4348.52
